DEMAND;TREAT_DATE;TREATMENT_FLAG
37551321;30.10.2023 0:00;0
37665276;30.10.2023 0:00;0
37665838;30.10.2023 0:00;1
38114111;30.10.2023 0:00;0
38245241;30.10.2023 0:00;0
36386818;30.10.2023 0:00;1
36387093;30.10.2023 0:00;1
36387108;30.10.2023 0:00;1
36400578;30.10.2023 0:00;1
36431753;30.10.2023 0:00;1
36443858;30.10.2023 0:00;0
36443971;30.10.2023 0:00;1
36477002;30.10.2023 0:00;0
36477456;30.10.2023 0:00;1
36489329;30.10.2023 0:00;0
36489736;30.10.2023 0:00;0
36489849;30.10.2023 0:00;1
36518534;30.10.2023 0:00;1
36518849;30.10.2023 0:00;1
36544353;30.10.2023 0:00;0
36544768;30.10.2023 0:00;1
36544808;30.10.2023 0:00;0
36545114;30.10.2023 0:00;0
36557490;30.10.2023 0:00;0
36557734;30.10.2023 0:00;1
37290007;30.10.2023 0:00;0
37290180;30.10.2023 0:00;1
37427738;30.10.2023 0:00;1
37428098;30.10.2023 0:00;1
37958999;30.10.2023 0:00;1
37959056;30.10.2023 0:00;0
37959207;30.10.2023 0:00;1
37144264;30.10.2023 0:00;1
37144399;30.10.2023 0:00;0
37212382;30.10.2023 0:00;0
37212442;30.10.2023 0:00;1
37212670;30.10.2023 0:00;0
35799471;30.10.2023 0:00;1
35799612;30.10.2023 0:00;1
37198347;30.10.2023 0:00;0
37248997;30.10.2023 0:00;0
37249092;30.10.2023 0:00;1
37249099;30.10.2023 0:00;0
37249350;30.10.2023 0:00;1
37249404;30.10.2023 0:00;0
36374349;30.10.2023 0:00;1
37369758;30.10.2023 0:00;0
37370035;30.10.2023 0:00;1
37370163;30.10.2023 0:00;0
36168551;25.10.2023 0:00;1
36168858;25.10.2023 0:00;0
36191318;25.10.2023 0:00;0
36635189;25.10.2023 0:00;1
36635719;25.10.2023 0:00;0
36635904;25.10.2023 0:00;0
36641456;25.10.2023 0:00;0
35227680;25.10.2023 0:00;0
34983993;25.10.2023 0:00;1
34984168;25.10.2023 0:00;0
36662667;25.10.2023 0:00;0
36976314;25.10.2023 0:00;0
37192629;25.10.2023 0:00;1
37192859;25.10.2023 0:00;1
37236859;25.10.2023 0:00;0
37308664;25.10.2023 0:00;0
37308705;25.10.2023 0:00;0
37308784;25.10.2023 0:00;0
37410376;25.10.2023 0:00;1
37469515;25.10.2023 0:00;0
37432680;25.10.2023 0:00;0
36732443;25.10.2023 0:00;1
35656902;25.10.2023 0:00;0
36775257;25.10.2023 0:00;1
36775325;25.10.2023 0:00;0
36775526;25.10.2023 0:00;0
35614606;25.10.2023 0:00;1
35615016;25.10.2023 0:00;0
35642066;25.10.2023 0:00;0
35642311;25.10.2023 0:00;1
35642367;25.10.2023 0:00;1
35676068;25.10.2023 0:00;1
37024204;25.10.2023 0:00;0
37138362;25.10.2023 0:00;0
37138428;25.10.2023 0:00;1
37138881;25.10.2023 0:00;0
36040747;25.10.2023 0:00;1
36022486;25.10.2023 0:00;0
37281790;25.10.2023 0:00;0
37282008;25.10.2023 0:00;0
37384509;25.10.2023 0:00;1
37384656;25.10.2023 0:00;0
37385158;25.10.2023 0:00;0
37425823;25.10.2023 0:00;0
37425886;25.10.2023 0:00;0
38097644;25.10.2023 0:00;0
36192066;25.10.2023 0:00;1
36587152;25.10.2023 0:00;1
36587264;25.10.2023 0:00;1
36592803;25.10.2023 0:00;0
36642377;25.10.2023 0:00;0
36642617;25.10.2023 0:00;1
36642644;25.10.2023 0:00;1
36683884;25.10.2023 0:00;1
36684246;25.10.2023 0:00;0
36684306;25.10.2023 0:00;1
34901693;25.10.2023 0:00;0
34984918;25.10.2023 0:00;1
36977160;25.10.2023 0:00;0
37405968;25.10.2023 0:00;1
37405981;25.10.2023 0:00;1
37148376;25.10.2023 0:00;0
37148537;25.10.2023 0:00;0
37148848;25.10.2023 0:00;1
37193522;25.10.2023 0:00;0
37309814;25.10.2023 0:00;1
37433263;25.10.2023 0:00;1
37433382;25.10.2023 0:00;0
37434097;25.10.2023 0:00;1
36732712;25.10.2023 0:00;0
36732845;25.10.2023 0:00;0
34373884;25.10.2023 0:00;0
35617483;25.10.2023 0:00;0
37027135;25.10.2023 0:00;0
36771973;25.10.2023 0:00;0
36035514;25.10.2023 0:00;0
37385506;25.10.2023 0:00;0
37385799;25.10.2023 0:00;1
37426740;25.10.2023 0:00;0
37427149;25.10.2023 0:00;1
35604511;25.10.2023 0:00;0
37025073;25.10.2023 0:00;0
37339365;25.10.2023 0:00;0
36185508;25.10.2023 0:00;0
36593643;25.10.2023 0:00;1
36639690;25.10.2023 0:00;1
36643185;25.10.2023 0:00;1
36677099;25.10.2023 0:00;1
36684447;25.10.2023 0:00;0
36685117;25.10.2023 0:00;0
36685308;25.10.2023 0:00;1
36720065;25.10.2023 0:00;0
36720175;25.10.2023 0:00;0
34985394;25.10.2023 0:00;0
36664665;25.10.2023 0:00;0
36664957;25.10.2023 0:00;1
37263359;25.10.2023 0:00;0
37406303;25.10.2023 0:00;0
37407027;25.10.2023 0:00;0
37149297;25.10.2023 0:00;0
37149377;25.10.2023 0:00;0
37194499;25.10.2023 0:00;1
37194951;25.10.2023 0:00;0
37195116;25.10.2023 0:00;1
37320271;25.10.2023 0:00;1
36861562;25.10.2023 0:00;1
35658367;25.10.2023 0:00;1
37175501;25.10.2023 0:00;0
35622206;25.10.2023 0:00;0
35622408;25.10.2023 0:00;1
35622570;25.10.2023 0:00;1
35644265;25.10.2023 0:00;0
35677266;25.10.2023 0:00;1
37255314;25.10.2023 0:00;0
37255324;25.10.2023 0:00;0
37255440;25.10.2023 0:00;0
37029391;25.10.2023 0:00;0
36772676;25.10.2023 0:00;1
36772862;25.10.2023 0:00;0
36042648;25.10.2023 0:00;1
36043320;25.10.2023 0:00;0
36036284;25.10.2023 0:00;0
37283127;25.10.2023 0:00;0
37283291;25.10.2023 0:00;0
36112553;25.10.2023 0:00;0
36182517;25.10.2023 0:00;1
36157024;25.10.2023 0:00;0
36157083;25.10.2023 0:00;0
36669170;25.10.2023 0:00;1
36669351;25.10.2023 0:00;0
36669514;25.10.2023 0:00;1
36956397;25.10.2023 0:00;1
36956482;25.10.2023 0:00;1
36956567;25.10.2023 0:00;1
36956692;25.10.2023 0:00;0
37045926;25.10.2023 0:00;0
37739529;25.10.2023 0:00;0
37697477;25.10.2023 0:00;1
37797506;25.10.2023 0:00;0
36979767;25.10.2023 0:00;1
37598377;25.10.2023 0:00;1
35795860;25.10.2023 0:00;0
36516681;25.10.2023 0:00;0
36517261;25.10.2023 0:00;0
36517444;25.10.2023 0:00;1
35876673;25.10.2023 0:00;0
36384524;25.10.2023 0:00;0
36384596;25.10.2023 0:00;0
36384598;25.10.2023 0:00;0
36471368;25.10.2023 0:00;0
36471472;25.10.2023 0:00;0
36471855;25.10.2023 0:00;1
35755618;25.10.2023 0:00;0
35756776;25.10.2023 0:00;0
35757106;25.10.2023 0:00;1
36224205;25.10.2023 0:00;0
36251172;25.10.2023 0:00;1
36251307;25.10.2023 0:00;1
36251394;25.10.2023 0:00;0
36320994;25.10.2023 0:00;0
36321186;25.10.2023 0:00;0
36321229;25.10.2023 0:00;0
36335884;25.10.2023 0:00;1
37233011;25.10.2023 0:00;0
37243152;25.10.2023 0:00;0
37103987;25.10.2023 0:00;1
37104366;25.10.2023 0:00;1
37207420;25.10.2023 0:00;1
37375262;25.10.2023 0:00;0
35587896;25.10.2023 0:00;0
35588024;25.10.2023 0:00;0
35715338;25.10.2023 0:00;0
37080087;25.10.2023 0:00;0
37215911;25.10.2023 0:00;0
37216137;25.10.2023 0:00;0
36940774;25.10.2023 0:00;0
37292628;25.10.2023 0:00;0
37352247;25.10.2023 0:00;1
37035564;25.10.2023 0:00;1
37035646;25.10.2023 0:00;0
36184592;25.10.2023 0:00;0
36184856;25.10.2023 0:00;0
36185330;25.10.2023 0:00;0
36185339;25.10.2023 0:00;1
37202639;25.10.2023 0:00;0
37202723;25.10.2023 0:00;1
36637400;25.10.2023 0:00;0
36113481;25.10.2023 0:00;1
36579489;25.10.2023 0:00;0
36579535;25.10.2023 0:00;1
36579667;25.10.2023 0:00;0
36157711;25.10.2023 0:00;1
36158007;25.10.2023 0:00;1
36670459;25.10.2023 0:00;0
36961552;25.10.2023 0:00;0
37046154;25.10.2023 0:00;0
36646307;25.10.2023 0:00;0
36646610;25.10.2023 0:00;0
36924125;25.10.2023 0:00;1
36924556;25.10.2023 0:00;0
37697703;25.10.2023 0:00;1
37697730;25.10.2023 0:00;0
37698086;25.10.2023 0:00;0
37798633;25.10.2023 0:00;0
36981142;25.10.2023 0:00;0
36981353;25.10.2023 0:00;0
37858653;25.10.2023 0:00;1
35796827;25.10.2023 0:00;0
35887234;25.10.2023 0:00;1
35887492;25.10.2023 0:00;1
36517538;25.10.2023 0:00;1
36517766;25.10.2023 0:00;0
36521559;25.10.2023 0:00;0
35813795;25.10.2023 0:00;1
35814018;25.10.2023 0:00;1
35877364;25.10.2023 0:00;0
36384800;25.10.2023 0:00;1
36472076;25.10.2023 0:00;1
35768593;25.10.2023 0:00;0
36266714;25.10.2023 0:00;1
36321493;25.10.2023 0:00;1
36322281;25.10.2023 0:00;1
36341578;25.10.2023 0:00;1
36341852;25.10.2023 0:00;1
37017883;25.10.2023 0:00;0
37018229;25.10.2023 0:00;0
37018400;25.10.2023 0:00;0
37018594;25.10.2023 0:00;0
37243768;25.10.2023 0:00;1
37243911;25.10.2023 0:00;0
37104848;25.10.2023 0:00;0
37208086;25.10.2023 0:00;0
37961360;25.10.2023 0:00;0
37375501;25.10.2023 0:00;0
37375782;25.10.2023 0:00;1
35588466;25.10.2023 0:00;0
37358838;25.10.2023 0:00;1
37469284;25.10.2023 0:00;1
37110272;25.10.2023 0:00;0
37168004;25.10.2023 0:00;0
36984902;25.10.2023 0:00;1
37296322;25.10.2023 0:00;1
37353540;25.10.2023 0:00;0
36020165;25.10.2023 0:00;0
37022965;25.10.2023 0:00;1
37203057;25.10.2023 0:00;0
37203176;25.10.2023 0:00;0
36580739;25.10.2023 0:00;0
37370257;30.10.2023 0:00;0
37374605;30.10.2023 0:00;1
37875766;30.10.2023 0:00;0
36579474;30.10.2023 0:00;1
36579489;30.10.2023 0:00;0
36661801;30.10.2023 0:00;1
36710090;30.10.2023 0:00;0
36710174;30.10.2023 0:00;0
36296104;30.10.2023 0:00;1
37502877;30.10.2023 0:00;1
35645302;30.10.2023 0:00;1
37614466;30.10.2023 0:00;1
37614588;30.10.2023 0:00;0
37666457;30.10.2023 0:00;1
36387697;30.10.2023 0:00;1
36388122;30.10.2023 0:00;0
36401383;30.10.2023 0:00;1
36401928;30.10.2023 0:00;0
36401944;30.10.2023 0:00;1
36432317;30.10.2023 0:00;0
36444860;30.10.2023 0:00;1
36477975;30.10.2023 0:00;0
36478084;30.10.2023 0:00;1
36490017;30.10.2023 0:00;1
36490082;30.10.2023 0:00;0
36490529;30.10.2023 0:00;0
36545857;30.10.2023 0:00;0
36557945;30.10.2023 0:00;1
36558092;30.10.2023 0:00;0
36587678;30.10.2023 0:00;0
37290573;30.10.2023 0:00;1
37290695;30.10.2023 0:00;1
37291007;30.10.2023 0:00;0
37428353;30.10.2023 0:00;1
37428646;30.10.2023 0:00;0
37428872;30.10.2023 0:00;0
37959919;30.10.2023 0:00;1
37212842;30.10.2023 0:00;1
37213109;30.10.2023 0:00;1
37201965;30.10.2023 0:00;1
37198753;30.10.2023 0:00;0
37202079;30.10.2023 0:00;1
37281196;30.10.2023 0:00;1
37281790;30.10.2023 0:00;1
37250783;30.10.2023 0:00;0
36375065;30.10.2023 0:00;0
37316807;30.10.2023 0:00;1
37317316;30.10.2023 0:00;0
37375134;30.10.2023 0:00;0
37375262;30.10.2023 0:00;0
37876822;30.10.2023 0:00;0
37877255;30.10.2023 0:00;0
36579839;30.10.2023 0:00;1
36662005;30.10.2023 0:00;0
36662330;30.10.2023 0:00;1
36662667;30.10.2023 0:00;0
37943341;30.10.2023 0:00;1
35728484;30.10.2023 0:00;0
37503686;30.10.2023 0:00;0
37504049;30.10.2023 0:00;0
37615031;30.10.2023 0:00;0
38303452;30.10.2023 0:00;1
38303504;30.10.2023 0:00;1
38041817;30.10.2023 0:00;0
38252654;30.10.2023 0:00;0
38254540;30.10.2023 0:00;1
36389511;30.10.2023 0:00;0
36402659;30.10.2023 0:00;0
36402674;30.10.2023 0:00;0
36446069;30.10.2023 0:00;0
36446346;30.10.2023 0:00;1
36478619;30.10.2023 0:00;0
36520454;30.10.2023 0:00;0
36520953;30.10.2023 0:00;1
36521447;30.10.2023 0:00;0
36533602;30.10.2023 0:00;0
36533609;30.10.2023 0:00;0
36533716;30.10.2023 0:00;1
36546341;30.10.2023 0:00;1
36546717;30.10.2023 0:00;1
36588356;30.10.2023 0:00;0
36588398;30.10.2023 0:00;1
36588775;30.10.2023 0:00;1
36588902;30.10.2023 0:00;0
37446791;30.10.2023 0:00;1
37291848;30.10.2023 0:00;0
37331864;30.10.2023 0:00;1
37380429;30.10.2023 0:00;0
37380904;30.10.2023 0:00;1
37449486;30.10.2023 0:00;1
37146145;30.10.2023 0:00;1
35818616;30.10.2023 0:00;0
37202131;30.10.2023 0:00;0
37257030;30.10.2023 0:00;0
36375290;30.10.2023 0:00;0
36592154;30.10.2023 0:00;0
37318140;30.10.2023 0:00;0
37375572;30.10.2023 0:00;0
37375943;30.10.2023 0:00;1
37878113;30.10.2023 0:00;1
36590270;30.10.2023 0:00;1
37325062;30.10.2023 0:00;0
37325623;30.10.2023 0:00;0
37890373;30.10.2023 0:00;1
37890375;30.10.2023 0:00;1
35801044;30.10.2023 0:00;0
37174583;30.10.2023 0:00;0
37174903;30.10.2023 0:00;0
37174964;30.10.2023 0:00;1
37504104;30.10.2023 0:00;0
37504544;30.10.2023 0:00;1
37505060;30.10.2023 0:00;0
37505075;30.10.2023 0:00;0
37595007;30.10.2023 0:00;0
37667751;30.10.2023 0:00;1
37668150;30.10.2023 0:00;0
37668305;30.10.2023 0:00;0
37668443;30.10.2023 0:00;0
36390174;30.10.2023 0:00;0
36390250;30.10.2023 0:00;0
36403043;30.10.2023 0:00;1
36447304;30.10.2023 0:00;1
36479649;30.10.2023 0:00;1
36479935;30.10.2023 0:00;0
36795706;25.10.2023 0:00;0
36806122;25.10.2023 0:00;1
36845363;25.10.2023 0:00;1
36789045;25.10.2023 0:00;1
36807951;25.10.2023 0:00;1
36789401;25.10.2023 0:00;1
36808691;25.10.2023 0:00;1
36808794;25.10.2023 0:00;1
36809220;25.10.2023 0:00;0
36846452;25.10.2023 0:00;0
36805494;25.10.2023 0:00;0
36805696;25.10.2023 0:00;0
36809653;25.10.2023 0:00;1
36809729;25.10.2023 0:00;1
36810201;25.10.2023 0:00;1
36847348;25.10.2023 0:00;1
36847569;25.10.2023 0:00;1
36823541;25.10.2023 0:00;1
36810687;25.10.2023 0:00;0
36848178;25.10.2023 0:00;1
36848522;25.10.2023 0:00;1
35250521;25.10.2023 0:00;0
35261760;25.10.2023 0:00;1
34729336;25.10.2023 0:00;0
35229893;25.10.2023 0:00;0
35238866;25.10.2023 0:00;0
35238966;25.10.2023 0:00;1
35275685;25.10.2023 0:00;0
35275807;25.10.2023 0:00;0
35283543;25.10.2023 0:00;1
34763199;25.10.2023 0:00;0
34819090;25.10.2023 0:00;1
36417304;25.10.2023 0:00;0
36417630;25.10.2023 0:00;1
36417743;25.10.2023 0:00;0
36460083;25.10.2023 0:00;1
36460461;25.10.2023 0:00;0
36466787;25.10.2023 0:00;1
36466999;25.10.2023 0:00;0
36502869;25.10.2023 0:00;0
36503226;25.10.2023 0:00;0
36503252;25.10.2023 0:00;0
36503557;25.10.2023 0:00;0
36533479;25.10.2023 0:00;0
36533646;25.10.2023 0:00;1
35030690;25.10.2023 0:00;1
35016783;25.10.2023 0:00;1
35230593;25.10.2023 0:00;0
35239693;25.10.2023 0:00;0
35319917;25.10.2023 0:00;1
34766439;25.10.2023 0:00;0
34816690;25.10.2023 0:00;0
34818120;25.10.2023 0:00;1
34819697;25.10.2023 0:00;1
34850172;25.10.2023 0:00;0
36419239;25.10.2023 0:00;1
36467940;25.10.2023 0:00;0
36506879;25.10.2023 0:00;1
36507152;25.10.2023 0:00;1
35031897;25.10.2023 0:00;1
35010073;25.10.2023 0:00;1
35051913;25.10.2023 0:00;0
35231132;25.10.2023 0:00;0
35284850;25.10.2023 0:00;0
35320287;25.10.2023 0:00;1
34769967;25.10.2023 0:00;0
34812690;25.10.2023 0:00;0
36419397;25.10.2023 0:00;0
36419465;25.10.2023 0:00;0
36419688;25.10.2023 0:00;0
36420018;25.10.2023 0:00;1
36461533;25.10.2023 0:00;0
36461754;25.10.2023 0:00;0
36468976;25.10.2023 0:00;0
36507482;25.10.2023 0:00;0
36507827;25.10.2023 0:00;1
36507929;25.10.2023 0:00;0
36534331;25.10.2023 0:00;0
36534407;25.10.2023 0:00;0
34858238;25.10.2023 0:00;0
35254353;25.10.2023 0:00;1
34852188;25.10.2023 0:00;0
36420770;25.10.2023 0:00;0
36462193;25.10.2023 0:00;0
36462718;25.10.2023 0:00;0
36469258;25.10.2023 0:00;0
36508212;25.10.2023 0:00;1
36508256;25.10.2023 0:00;0
36508289;25.10.2023 0:00;0
35032854;25.10.2023 0:00;1
36221160;25.10.2023 0:00;0
36221214;25.10.2023 0:00;1
36221316;25.10.2023 0:00;1
36404356;25.10.2023 0:00;0
36547833;25.10.2023 0:00;0
35295671;25.10.2023 0:00;0
35278285;25.10.2023 0:00;1
35285737;25.10.2023 0:00;0
35358137;25.10.2023 0:00;0
34813896;25.10.2023 0:00;0
36421294;25.10.2023 0:00;0
36421448;25.10.2023 0:00;0
36421531;25.10.2023 0:00;0
36463101;25.10.2023 0:00;0
36463338;25.10.2023 0:00;0
36465211;25.10.2023 0:00;0
36470090;25.10.2023 0:00;1
36470375;25.10.2023 0:00;1
36470497;25.10.2023 0:00;1
36509612;25.10.2023 0:00;0
34854306;25.10.2023 0:00;1
35045800;25.10.2023 0:00;1
35011579;25.10.2023 0:00;0
36577337;25.10.2023 0:00;0
36458727;25.10.2023 0:00;1
36458851;25.10.2023 0:00;1
36555213;25.10.2023 0:00;1
36555485;25.10.2023 0:00;0
36601459;25.10.2023 0:00;1
36603696;25.10.2023 0:00;1
36604164;25.10.2023 0:00;0
36604240;25.10.2023 0:00;1
36604311;25.10.2023 0:00;1
36604370;25.10.2023 0:00;1
36354366;30.10.2023 0:00;0
36354416;30.10.2023 0:00;0
36354657;30.10.2023 0:00;0
36200334;30.10.2023 0:00;1
36200445;30.10.2023 0:00;0
36200498;30.10.2023 0:00;0
36279287;30.10.2023 0:00;0
36362461;30.10.2023 0:00;1
36362931;30.10.2023 0:00;0
36362998;30.10.2023 0:00;0
36581747;30.10.2023 0:00;1
36581880;30.10.2023 0:00;1
36582244;30.10.2023 0:00;1
36624627;30.10.2023 0:00;0
36624746;30.10.2023 0:00;1
36725939;30.10.2023 0:00;1
37096440;30.10.2023 0:00;1
37140905;30.10.2023 0:00;0
37141160;30.10.2023 0:00;0
37147712;30.10.2023 0:00;0
37147737;30.10.2023 0:00;1
36043596;30.10.2023 0:00;0
36139127;30.10.2023 0:00;0
36139467;30.10.2023 0:00;1
36184536;30.10.2023 0:00;1
36077860;30.10.2023 0:00;0
36109611;30.10.2023 0:00;0
36157558;30.10.2023 0:00;0
36157704;30.10.2023 0:00;1
36157948;30.10.2023 0:00;0
37711373;30.10.2023 0:00;1
37711997;30.10.2023 0:00;1
37712018;30.10.2023 0:00;1
37725722;30.10.2023 0:00;0
37726113;30.10.2023 0:00;0
37765404;30.10.2023 0:00;1
37765617;30.10.2023 0:00;0
37818268;30.10.2023 0:00;1
37818689;30.10.2023 0:00;1
37831756;30.10.2023 0:00;1
37448033;30.10.2023 0:00;0
35786782;30.10.2023 0:00;1
35786952;30.10.2023 0:00;1
37517638;30.10.2023 0:00;0
37553292;30.10.2023 0:00;1
37553348;30.10.2023 0:00;0
37553859;30.10.2023 0:00;0
37569792;30.10.2023 0:00;0
37569873;30.10.2023 0:00;0
37569941;30.10.2023 0:00;0
37570372;30.10.2023 0:00;0
37575403;30.10.2023 0:00;0
37575600;30.10.2023 0:00;1
37575855;30.10.2023 0:00;0
37157725;30.10.2023 0:00;0
35758150;30.10.2023 0:00;1
35792356;30.10.2023 0:00;1
38058205;30.10.2023 0:00;0
38088778;30.10.2023 0:00;0
38118583;30.10.2023 0:00;0
36379431;30.10.2023 0:00;0
36421672;30.10.2023 0:00;0
36208141;30.10.2023 0:00;1
36237591;30.10.2023 0:00;0
36246345;30.10.2023 0:00;0
36279549;30.10.2023 0:00;1
36321825;30.10.2023 0:00;1
36322166;30.10.2023 0:00;0
36583034;30.10.2023 0:00;1
36625598;30.10.2023 0:00;0
37096845;30.10.2023 0:00;0
37097293;30.10.2023 0:00;1
36249382;30.10.2023 0:00;0
36249611;30.10.2023 0:00;1
36249707;30.10.2023 0:00;0
36249806;30.10.2023 0:00;0
37666874;30.10.2023 0:00;1
36054000;30.10.2023 0:00;1
36139932;30.10.2023 0:00;1
36140084;30.10.2023 0:00;1
36140190;30.10.2023 0:00;0
36140278;30.10.2023 0:00;0
36140334;30.10.2023 0:00;1
36185626;30.10.2023 0:00;0
36186276;30.10.2023 0:00;1
36067283;30.10.2023 0:00;1
36123931;30.10.2023 0:00;0
36154083;30.10.2023 0:00;0
37712341;30.10.2023 0:00;1
37712533;30.10.2023 0:00;0
37712930;30.10.2023 0:00;0
37781143;30.10.2023 0:00;0
37448207;30.10.2023 0:00;0
37851617;30.10.2023 0:00;1
37851785;30.10.2023 0:00;1
37554157;30.10.2023 0:00;0
37571185;30.10.2023 0:00;0
37576415;30.10.2023 0:00;0
37576572;30.10.2023 0:00;0
35766304;30.10.2023 0:00;1
35766393;30.10.2023 0:00;0
35793309;30.10.2023 0:00;1
35795734;30.10.2023 0:00;0
35795958;30.10.2023 0:00;1
35796072;30.10.2023 0:00;0
36144533;30.10.2023 0:00;1
38058746;30.10.2023 0:00;1
38058975;30.10.2023 0:00;0
36379687;30.10.2023 0:00;0
36379802;30.10.2023 0:00;1
36422791;30.10.2023 0:00;1
36423245;30.10.2023 0:00;0
36463783;30.10.2023 0:00;0
36246706;30.10.2023 0:00;0
36291130;30.10.2023 0:00;0
36322637;30.10.2023 0:00;0
36323420;30.10.2023 0:00;1
36364122;30.10.2023 0:00;0
36364298;30.10.2023 0:00;1
36671890;30.10.2023 0:00;1
36672304;30.10.2023 0:00;1
37097575;30.10.2023 0:00;1
37097841;30.10.2023 0:00;0
37149606;30.10.2023 0:00;0
36198937;25.10.2023 0:00;0
35306389;25.10.2023 0:00;1
35278982;25.10.2023 0:00;0
35286952;25.10.2023 0:00;0
35359374;25.10.2023 0:00;1
35359621;25.10.2023 0:00;0
35375660;25.10.2023 0:00;0
36422523;25.10.2023 0:00;1
36422638;25.10.2023 0:00;0
36465330;25.10.2023 0:00;1
36465652;25.10.2023 0:00;1
36500650;25.10.2023 0:00;0
36510579;25.10.2023 0:00;0
35003990;25.10.2023 0:00;0
35012044;25.10.2023 0:00;1
36454914;25.10.2023 0:00;0
36459045;25.10.2023 0:00;0
36459164;25.10.2023 0:00;0
36459661;25.10.2023 0:00;0
36619657;25.10.2023 0:00;0
36619748;25.10.2023 0:00;0
36620049;25.10.2023 0:00;0
36620055;25.10.2023 0:00;0
36211815;25.10.2023 0:00;1
36212439;25.10.2023 0:00;0
36236886;25.10.2023 0:00;0
36365302;25.10.2023 0:00;0
36365356;25.10.2023 0:00;0
36263160;25.10.2023 0:00;0
36369347;25.10.2023 0:00;1
36265008;25.10.2023 0:00;0
34814791;25.10.2023 0:00;1
36511228;25.10.2023 0:00;0
36511313;25.10.2023 0:00;0
36511485;25.10.2023 0:00;0
36511715;25.10.2023 0:00;1
36511718;25.10.2023 0:00;1
35018049;25.10.2023 0:00;0
35018076;25.10.2023 0:00;0
35018314;25.10.2023 0:00;1
35035288;25.10.2023 0:00;0
35004639;25.10.2023 0:00;1
35012608;25.10.2023 0:00;0
36199432;25.10.2023 0:00;0
36199952;25.10.2023 0:00;0
36213282;25.10.2023 0:00;0
36213516;25.10.2023 0:00;1
36261830;25.10.2023 0:00;0
36263589;25.10.2023 0:00;1
36288176;25.10.2023 0:00;1
36504479;25.10.2023 0:00;0
36504560;25.10.2023 0:00;0
36524819;25.10.2023 0:00;0
36541440;25.10.2023 0:00;0
36559247;25.10.2023 0:00;0
36576018;25.10.2023 0:00;0
36576036;25.10.2023 0:00;1
36576362;25.10.2023 0:00;1
36624435;25.10.2023 0:00;0
36624563;25.10.2023 0:00;1
35244209;25.10.2023 0:00;0
35308358;25.10.2023 0:00;0
36501904;25.10.2023 0:00;0
36512130;25.10.2023 0:00;1
34856535;25.10.2023 0:00;1
36365911;25.10.2023 0:00;0
36366025;25.10.2023 0:00;0
36366055;25.10.2023 0:00;0
36265410;25.10.2023 0:00;0
36376102;25.10.2023 0:00;0
36463652;25.10.2023 0:00;0
36285927;25.10.2023 0:00;0
36464671;25.10.2023 0:00;0
36496018;25.10.2023 0:00;0
36497270;25.10.2023 0:00;0
36497404;25.10.2023 0:00;0
36304269;25.10.2023 0:00;0
36504992;25.10.2023 0:00;0
36505354;25.10.2023 0:00;0
36505716;25.10.2023 0:00;1
36505789;25.10.2023 0:00;0
36525818;25.10.2023 0:00;0
36542272;25.10.2023 0:00;1
36542588;25.10.2023 0:00;0
36705931;25.10.2023 0:00;0
36490561;25.10.2023 0:00;1
36532252;25.10.2023 0:00;0
36565052;25.10.2023 0:00;1
35298077;25.10.2023 0:00;0
35308679;25.10.2023 0:00;0
34856882;25.10.2023 0:00;1
34876805;25.10.2023 0:00;1
36287667;25.10.2023 0:00;1
36497655;25.10.2023 0:00;1
36497683;25.10.2023 0:00;1
36304449;25.10.2023 0:00;1
36506511;25.10.2023 0:00;0
36526751;25.10.2023 0:00;0
36552656;25.10.2023 0:00;0
36622824;25.10.2023 0:00;0
36704461;25.10.2023 0:00;0
36706955;25.10.2023 0:00;1
36404096;25.10.2023 0:00;1
36404245;25.10.2023 0:00;1
36532592;25.10.2023 0:00;0
36561233;25.10.2023 0:00;0
36561317;25.10.2023 0:00;0
36572138;25.10.2023 0:00;0
36658642;25.10.2023 0:00;1
36658844;25.10.2023 0:00;1
36695951;25.10.2023 0:00;0
36717586;25.10.2023 0:00;0
36717786;25.10.2023 0:00;0
36717846;25.10.2023 0:00;0
37087110;25.10.2023 0:00;0
37088511;25.10.2023 0:00;1
37089145;25.10.2023 0:00;0
35258402;25.10.2023 0:00;1
35309718;25.10.2023 0:00;1
35036837;25.10.2023 0:00;1
36553521;25.10.2023 0:00;1
36554088;25.10.2023 0:00;0
36574499;25.10.2023 0:00;0
36574584;25.10.2023 0:00;1
36258608;30.10.2023 0:00;1
36055009;30.10.2023 0:00;1
36055104;30.10.2023 0:00;0
36140443;30.10.2023 0:00;1
36140490;30.10.2023 0:00;1
36186657;30.10.2023 0:00;0
36187095;30.10.2023 0:00;0
36080081;30.10.2023 0:00;0
36124525;30.10.2023 0:00;1
36159396;30.10.2023 0:00;0
36159765;30.10.2023 0:00;0
36159798;30.10.2023 0:00;1
36160048;30.10.2023 0:00;1
36160219;30.10.2023 0:00;0
37713352;30.10.2023 0:00;0
37713378;30.10.2023 0:00;1
37713516;30.10.2023 0:00;0
37767301;30.10.2023 0:00;0
37767414;30.10.2023 0:00;1
37519147;30.10.2023 0:00;1
37519610;30.10.2023 0:00;1
35603611;30.10.2023 0:00;1
37555055;30.10.2023 0:00;0
37555335;30.10.2023 0:00;1
37586302;30.10.2023 0:00;1
37577012;30.10.2023 0:00;1
37577356;30.10.2023 0:00;1
37620286;30.10.2023 0:00;0
